data,tipo,categoria,descricao,valor,saldo_acumulado,conta
2025-12-08,Entrada,Recebimento Cliente,Liquidação boleto,24240.55,5991556.2,Caixa
2025-12-08,Entrada,Outras Receitas,PIX cliente,33930.31,6025486.51,BB-PJ
2025-12-08,Entrada,Recebimento Cliente,PIX cliente,29704.09,6055190.6,Itaú-PJ
2025-12-08,Saída,Outras,Outras,-14233.43,6040957.17,BB-PJ
2025-12-08,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-11489.12,6029468.05,Itaú-PJ
2025-12-08,Saída,Marketing,Marketing,-7393.12,6022074.93,BB-PJ
2025-12-08,Saída,Impostos,Impostos,-13773.65,6008301.28,Itaú-PJ
2025-12-08,Saída,Impostos,Impostos,-8706.11,5999595.17,BB-PJ
2025-12-09,Entrada,Outras Receitas,PIX cliente,41210.87,6040806.04,Itaú-PJ
2025-12-09,Entrada,Outras Receitas,Liquidação boleto,12661.31,6053467.35,Caixa
2025-12-09,Entrada,Outras Receitas,PIX cliente,21347.41,6074814.76,Itaú-PJ
2025-12-09,Entrada,Recebimento Cliente,PIX cliente,43728.41,6118543.17,Caixa
2025-12-09,Entrada,Recebimento Cliente,Liquidação boleto,20232.43,6138775.6,Itaú-PJ
2025-12-09,Entrada,Outras Receitas,PIX cliente,10431.77,6149207.37,BB-PJ
2025-12-09,Entrada,Recebimento Cliente,PIX cliente,31480.8,6180688.17,Itaú-PJ
2025-12-09,Saída,Energia/Util,Energia/Util,-18876.6,6161811.57,Itaú-PJ
2025-12-09,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15682.72,6146128.85,BB-PJ
2025-12-09,Saída,Energia/Util,Energia/Util,-11169.48,6134959.37,BB-PJ
2025-12-09,Saída,Impostos,Impostos,-25948.95,6109010.42,Itaú-PJ
2025-12-10,Entrada,Recebimento Cliente,Liquidação boleto,28871.45,6137881.87,Itaú-PJ
2025-12-10,Entrada,Recebimento Cliente,Liquidação boleto,22119.35,6160001.22,Itaú-PJ
2025-12-10,Entrada,Outras Receitas,PIX cliente,31281.34,6191282.56,Caixa
2025-12-10,Entrada,Outras Receitas,Liquidação boleto,16731.73,6208014.29,BB-PJ
2025-12-10,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-18514.49,6189499.8,BB-PJ
2025-12-10,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-24817.17,6164682.63,BB-PJ
2025-12-10,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-16710.24,6147972.39,BB-PJ
2025-12-11,Entrada,Outras Receitas,Liquidação boleto,42906.97,6190879.36,Itaú-PJ
2025-12-11,Entrada,Recebimento Cliente,PIX cliente,26864.48,6217743.84,Itaú-PJ
2025-12-11,Entrada,Recebimento Cliente,Liquidação boleto,38373.28,6256117.12,Itaú-PJ
2025-12-11,Entrada,Recebimento Cliente,PIX cliente,17549.41,6273666.53,BB-PJ
2025-12-11,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-16242.68,6257423.85,Itaú-PJ
2025-12-11,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-13786.01,6243637.84,Itaú-PJ
2025-12-11,Saída,Impostos,Impostos,-30070.44,6213567.4,BB-PJ
2025-12-11,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12129.66,6201437.74,Itaú-PJ
2025-12-12,Entrada,Recebimento Cliente,PIX cliente,14572.35,6216010.09,Caixa
2025-12-12,Entrada,Recebimento Cliente,Liquidação boleto,36002.29,6252012.38,Caixa
2025-12-12,Entrada,Recebimento Cliente,PIX cliente,15541.03,6267553.41,Caixa
2025-12-12,Entrada,Recebimento Cliente,Liquidação boleto,22231.52,6289784.93,BB-PJ
2025-12-12,Entrada,Recebimento Cliente,PIX cliente,26689.57,6316474.5,Itaú-PJ
2025-12-12,Saída,Outras,Outras,-20016.75,6296457.75,Itaú-PJ
2025-12-12,Saída,Folha,Folha,-23395.14,6273062.61,BB-PJ
2025-12-12,Saída,Marketing,Marketing,-165.78,6272896.83,Itaú-PJ
2025-12-13,Saída,Folha,Folha,-30233.66,6242663.17,Itaú-PJ
2025-12-13,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12461.05,6230202.12,Itaú-PJ
2025-12-13,Saída,Folha,Folha,-17720.9,6212481.22,Itaú-PJ
2025-12-13,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15956.68,6196524.54,BB-PJ
2025-12-13,Saída,Aluguel,Aluguel,-2930.29,6193594.25,Itaú-PJ
2025-12-13,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4974.48,6188619.77,BB-PJ
2025-12-14,Saída,Outras,Outras,-20250.35,6168369.42,Itaú-PJ
2025-12-14,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-13197.34,6155172.08,Itaú-PJ
2025-12-14,Saída,Folha,Folha,-13260.85,6141911.23,BB-PJ
2025-12-14,Saída,Aluguel,Aluguel,-7309.86,6134601.37,Itaú-PJ
2025-12-15,Entrada,Recebimento Cliente,Liquidação boleto,36597.49,6171198.86,BB-PJ
2025-12-15,Entrada,Recebimento Cliente,Liquidação boleto,48153.76,6219352.62,BB-PJ
2025-12-15,Entrada,Recebimento Cliente,PIX cliente,20031.69,6239384.31,BB-PJ
2025-12-15,Entrada,Recebimento Cliente,PIX cliente,13459.83,6252844.14,Itaú-PJ
2025-12-15,Entrada,Recebimento Cliente,Liquidação boleto,29853.06,6282697.2,Itaú-PJ
2025-12-15,Entrada,Recebimento Cliente,Liquidação boleto,30759.42,6313456.62,Itaú-PJ
2025-12-15,Saída,Energia/Util,Energia/Util,-22410.07,6291046.55,Itaú-PJ
2025-12-15,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15371.55,6275675.0,Itaú-PJ
2025-12-15,Saída,Frete,Frete,-24408.06,6251266.94,Itaú-PJ
2025-12-15,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4772.73,6246494.21,Itaú-PJ
2025-12-15,Saída,Impostos,Impostos,-16965.57,6229528.64,BB-PJ
2025-12-16,Entrada,Recebimento Cliente,Liquidação boleto,50682.2,6280210.84,BB-PJ
2025-12-16,Entrada,Recebimento Cliente,PIX cliente,26005.63,6306216.47,Itaú-PJ
2025-12-16,Entrada,Recebimento Cliente,Liquidação boleto,31748.67,6337965.14,Itaú-PJ
2025-12-16,Entrada,Recebimento Cliente,Liquidação boleto,19538.98,6357504.12,BB-PJ
2025-12-16,Saída,Outras,Outras,-16635.66,6340868.46,Itaú-PJ
2025-12-16,Saída,Folha,Folha,-16123.44,6324745.02,BB-PJ
2025-12-16,Saída,Folha,Folha,-17333.89,6307411.13,Itaú-PJ
2025-12-16,Saída,Impostos,Impostos,-13138.3,6294272.83,BB-PJ
2025-12-16,Saída,Folha,Folha,-14788.89,6279483.94,Itaú-PJ
2025-12-17,Entrada,Recebimento Cliente,Liquidação boleto,32689.81,6312173.75,Itaú-PJ
2025-12-17,Entrada,Recebimento Cliente,Liquidação boleto,36752.04,6348925.79,Itaú-PJ
2025-12-17,Entrada,Recebimento Cliente,Liquidação boleto,11977.41,6360903.2,Itaú-PJ
2025-12-17,Saída,Aluguel,Aluguel,-25694.03,6335209.17,BB-PJ
2025-12-17,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12986.13,6322223.04,Itaú-PJ
2025-12-17,Saída,Outras,Outras,-10362.62,6311860.42,Itaú-PJ
2025-12-17,Saída,Impostos,Impostos,-12539.1,6299321.32,Itaú-PJ
2025-12-17,Saída,Folha,Folha,-13587.23,6285734.09,Itaú-PJ
2025-12-17,Saída,Folha,Folha,-23032.95,6262701.14,Itaú-PJ
2025-12-18,Entrada,Recebimento Cliente,Liquidação boleto,20349.39,6283050.53,Caixa
2025-12-18,Entrada,Recebimento Cliente,Liquidação boleto,18309.38,6301359.91,Caixa
2025-12-18,Entrada,Recebimento Cliente,Liquidação boleto,10858.93,6312218.84,Caixa
2025-12-18,Entrada,Recebimento Cliente,PIX cliente,20880.6,6333099.44,BB-PJ
2025-12-18,Entrada,Recebimento Cliente,Liquidação boleto,21296.47,6354395.91,Caixa
2025-12-18,Entrada,Recebimento Cliente,PIX cliente,21178.26,6375574.17,Caixa
2025-12-18,Entrada,Outras Receitas,Liquidação boleto,30651.03,6406225.2,Caixa
2025-12-18,Saída,Impostos,Impostos,-1395.02,6404830.18,Itaú-PJ
2025-12-18,Saída,Aluguel,Aluguel,-7065.79,6397764.39,Itaú-PJ
2025-12-19,Entrada,Recebimento Cliente,Liquidação boleto,11635.43,6409399.82,Itaú-PJ
2025-12-19,Entrada,Outras Receitas,Liquidação boleto,37062.42,6446462.24,Caixa
2025-12-19,Entrada,Outras Receitas,Liquidação boleto,45005.91,6491468.15,Caixa
2025-12-19,Entrada,Recebimento Cliente,Liquidação boleto,22487.64,6513955.79,Caixa
2025-12-19,Entrada,Recebimento Cliente,Liquidação boleto,34460.5,6548416.29,BB-PJ
2025-12-19,Entrada,Outras Receitas,Liquidação boleto,38337.02,6586753.31,Caixa
2025-12-19,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12621.93,6574131.38,BB-PJ
2025-12-19,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15783.7,6558347.68,Itaú-PJ
2025-12-19,Saída,Marketing,Marketing,-4710.32,6553637.36,BB-PJ
2025-12-19,Saída,Impostos,Impostos,-17858.94,6535778.42,Itaú-PJ
2025-12-19,Saída,Aluguel,Aluguel,-12808.22,6522970.2,BB-PJ
2025-12-19,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-28610.5,6494359.7,BB-PJ
2025-12-20,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-18614.58,6475745.12,BB-PJ
2025-12-20,Saída,Energia/Util,Energia/Util,-28343.93,6447401.19,Itaú-PJ
2025-12-21,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-10651.22,6436749.97,BB-PJ
2025-12-21,Saída,Impostos,Impostos,-8562.29,6428187.68,BB-PJ
2025-12-21,Saída,Outras,Outras,-24512.27,6403675.41,Itaú-PJ
2025-12-21,Saída,Marketing,Marketing,-7871.14,6395804.27,BB-PJ
2025-12-21,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15844.61,6379959.66,BB-PJ
2025-12-22,Entrada,Outras Receitas,Liquidação boleto,17493.91,6397453.57,Itaú-PJ
2025-12-22,Entrada,Recebimento Cliente,PIX cliente,39936.25,6437389.82,Itaú-PJ
2025-12-22,Entrada,Recebimento Cliente,PIX cliente,21167.27,6458557.09,Caixa
2025-12-22,Entrada,Recebimento Cliente,PIX cliente,20117.47,6478674.56,BB-PJ
2025-12-22,Entrada,Recebimento Cliente,Liquidação boleto,44592.01,6523266.57,Itaú-PJ
2025-12-22,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14817.0,6508449.57,BB-PJ
2025-12-22,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12435.55,6496014.02,Itaú-PJ
2025-12-22,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-18325.81,6477688.21,Itaú-PJ
2025-12-22,Saída,Folha,Folha,-16920.13,6460768.08,Itaú-PJ
2025-12-22,Saída,Folha,Folha,-11659.42,6449108.66,Itaú-PJ
2025-12-23,Entrada,Recebimento Cliente,Liquidação boleto,32776.09,6481884.75,Itaú-PJ
2025-12-23,Entrada,Recebimento Cliente,Liquidação boleto,36045.69,6517930.44,BB-PJ
2025-12-23,Entrada,Recebimento Cliente,PIX cliente,28911.72,6546842.16,Itaú-PJ
2025-12-23,Entrada,Outras Receitas,Liquidação boleto,32546.97,6579389.13,Itaú-PJ
2025-12-23,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-5050.25,6574338.88,BB-PJ
2025-12-23,Saída,Aluguel,Aluguel,-20079.88,6554259.0,Itaú-PJ
2025-12-23,Saída,Frete,Frete,-11839.89,6542419.11,BB-PJ
2025-12-23,Saída,Folha,Folha,-1758.59,6540660.52,BB-PJ
2025-12-23,Saída,Energia/Util,Energia/Util,-8336.94,6532323.58,Itaú-PJ
2025-12-24,Entrada,Recebimento Cliente,Liquidação boleto,8189.23,6540512.81,Itaú-PJ
2025-12-24,Entrada,Recebimento Cliente,Liquidação boleto,21791.05,6562303.86,Caixa
2025-12-24,Entrada,Recebimento Cliente,PIX cliente,36027.83,6598331.69,Itaú-PJ
2025-12-24,Entrada,Recebimento Cliente,Liquidação boleto,4102.03,6602433.72,Itaú-PJ
2025-12-24,Entrada,Outras Receitas,Liquidação boleto,37965.45,6640399.17,BB-PJ
2025-12-24,Entrada,Recebimento Cliente,Liquidação boleto,43936.26,6684335.43,Itaú-PJ
2025-12-24,Saída,Aluguel,Aluguel,-31968.72,6652366.71,Itaú-PJ
2025-12-24,Saída,Energia/Util,Energia/Util,-18064.55,6634302.16,Itaú-PJ
2025-12-25,Entrada,Recebimento Cliente,PIX cliente,15827.95,6650130.11,Caixa
2025-12-25,Entrada,Recebimento Cliente,Liquidação boleto,32574.64,6682704.75,Caixa
2025-12-25,Entrada,Recebimento Cliente,Liquidação boleto,20040.36,6702745.11,BB-PJ
2025-12-25,Entrada,Recebimento Cliente,PIX cliente,24129.03,6726874.14,Itaú-PJ
2025-12-25,Entrada,Recebimento Cliente,Liquidação boleto,20328.09,6747202.23,Itaú-PJ
2025-12-25,Saída,Impostos,Impostos,-19947.35,6727254.88,Itaú-PJ
2025-12-25,Saída,Folha,Folha,-17741.04,6709513.84,Itaú-PJ
2025-12-25,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-35121.12,6674392.72,Itaú-PJ
2025-12-25,Saída,Folha,Folha,-27162.25,6647230.47,Itaú-PJ
2025-12-26,Entrada,Recebimento Cliente,Liquidação boleto,17377.92,6664608.39,BB-PJ
2025-12-26,Entrada,Outras Receitas,PIX cliente,29931.47,6694539.86,BB-PJ
2025-12-26,Entrada,Outras Receitas,PIX cliente,15662.1,6710201.96,Itaú-PJ
2025-12-26,Entrada,Recebimento Cliente,Liquidação boleto,32607.49,6742809.45,BB-PJ
2025-12-26,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-20242.76,6722566.69,Itaú-PJ
2025-12-26,Saída,Frete,Frete,-5074.1,6717492.59,Itaú-PJ
2025-12-26,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-69.3,6717423.29,BB-PJ
2025-12-26,Saída,Impostos,Impostos,-27567.37,6689855.92,Itaú-PJ
2025-12-27,Saída,Impostos,Impostos,-15791.46,6674064.46,Itaú-PJ
2025-12-27,Saída,Folha,Folha,-10567.46,6663497.0,BB-PJ
2025-12-27,Saída,Energia/Util,Energia/Util,-17015.21,6646481.79,Itaú-PJ
2025-12-27,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14530.44,6631951.35,Itaú-PJ
2025-12-27,Saída,Folha,Folha,-6292.73,6625658.62,Itaú-PJ
2025-12-27,Saída,Marketing,Marketing,-4783.37,6620875.25,BB-PJ
2025-12-28,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-20621.95,6600253.3,Itaú-PJ
2025-12-28,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-17561.5,6582691.8,BB-PJ
2025-12-29,Entrada,Recebimento Cliente,Liquidação boleto,27376.94,6610068.74,BB-PJ
2025-12-29,Entrada,Outras Receitas,Liquidação boleto,8940.34,6619009.08,Caixa
2025-12-29,Entrada,Recebimento Cliente,Liquidação boleto,27058.19,6646067.27,Itaú-PJ
2025-12-29,Saída,Folha,Folha,-6325.04,6639742.23,Itaú-PJ
2025-12-29,Saída,Energia/Util,Energia/Util,-23729.96,6616012.27,Itaú-PJ
2025-12-29,Saída,Energia/Util,Energia/Util,-15738.89,6600273.38,Itaú-PJ
2025-12-29,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-22207.66,6578065.72,BB-PJ
2025-12-29,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-18740.83,6559324.89,BB-PJ
2025-12-30,Entrada,Recebimento Cliente,Liquidação boleto,32571.31,6591896.2,Itaú-PJ
2025-12-30,Entrada,Recebimento Cliente,Liquidação boleto,36752.32,6628648.52,BB-PJ
2025-12-30,Entrada,Recebimento Cliente,Liquidação boleto,34647.17,6663295.69,BB-PJ
2025-12-30,Entrada,Recebimento Cliente,Liquidação boleto,52931.42,6716227.11,Itaú-PJ
2025-12-30,Entrada,Recebimento Cliente,PIX cliente,25833.92,6742061.03,BB-PJ
2025-12-30,Entrada,Recebimento Cliente,Liquidação boleto,38134.68,6780195.71,Caixa
2025-12-30,Saída,Aluguel,Aluguel,-14870.4,6765325.31,Itaú-PJ
2025-12-30,Saída,Frete,Frete,-26231.01,6739094.3,BB-PJ
2025-12-30,Saída,Marketing,Marketing,-18863.41,6720230.89,BB-PJ
2025-12-31,Entrada,Recebimento Cliente,PIX cliente,37139.62,6757370.51,BB-PJ
2025-12-31,Entrada,Outras Receitas,Liquidação boleto,26405.72,6783776.23,Itaú-PJ
2025-12-31,Entrada,Outras Receitas,PIX cliente,32361.04,6816137.27,Itaú-PJ
2025-12-31,Entrada,Recebimento Cliente,PIX cliente,9949.13,6826086.4,BB-PJ
2025-12-31,Entrada,Recebimento Cliente,Liquidação boleto,30329.87,6856416.27,Caixa
2025-12-31,Saída,Folha,Folha,-17309.38,6839106.89,BB-PJ
2025-12-31,Saída,Folha,Folha,-6602.57,6832504.32,BB-PJ
2025-12-31,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-16063.53,6816440.79,BB-PJ
