titulo_id,pedido_id,cliente_id,razao_social,data_emissao,data_vencimento,data_pagamento,valor_titulo,valor_pago,status,dias_atraso,forma_pagamento
REC-50178,PED-106236,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-02-03,2025-02-06,2084.56,2084.56,Pago,3,Cartão
REC-50179,PED-106236,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-01-21,2025-01-21,798.98,798.98,Pago,0,PIX
REC-50180,PED-106236,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-01-06,2025-01-09,971.64,971.64,Pago,3,Cartão
REC-50181,PED-106236,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-01-21,2025-02-14,238.94,238.94,Pago,24,Cartão
REC-50182,PED-106237,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-06,2025-02-05,2025-02-13,420.71,420.71,Pago,8,Boleto
REC-50183,PED-106237,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-06,2025-01-21,2025-02-10,413.29,413.29,Pago,20,PIX
REC-50184,PED-106237,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-06,2025-02-03,2025-02-06,61.5,61.5,Pago,3,Cartão
REC-50185,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-02-03,2025-02-01,412.69,412.69,Pago,0,Cartão
REC-50186,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-01-06,2025-01-07,1400.84,1400.84,Pago,1,Boleto
REC-50187,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-02-05,2025-02-09,3473.16,3473.16,Pago,4,Boleto
REC-50188,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-01-21,2025-01-24,755.35,755.35,Pago,3,Cartão
REC-50189,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-02-05,2025-02-05,873.19,873.19,Pago,0,PIX
REC-50190,PED-106238,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,2025-01-06,2025-02-05,,3950.52,0,Vencido,329,Cartão
REC-50191,PED-106239,AUR-0302,Roberto Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-02-05,2025-02-05,692.32,692.32,Pago,0,Boleto
REC-50192,PED-106239,AUR-0302,Roberto Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-01-06,2025-01-10,9707.35,9707.35,Pago,4,Boleto
REC-50193,PED-106240,AUR-0331,Camila Santos Construções Ltda,2025-01-06,2025-02-05,,2878.12,1439.06,Renegociado,0,Boleto
REC-50194,PED-106240,AUR-0331,Camila Santos Construções Ltda,2025-01-06,2025-02-03,2025-02-04,214.36,214.36,Pago,1,Boleto
REC-50195,PED-106240,AUR-0331,Camila Santos Construções Ltda,2025-01-06,2025-01-06,2025-01-27,150.73,150.73,Pago,21,PIX
REC-50196,PED-106241,AUR-0019,Energ Tech & Cia,2025-01-06,2025-02-05,,2650.72,1325.36,Renegociado,0,PIX
REC-50197,PED-106241,AUR-0019,Energ Tech & Cia,2025-01-06,2025-01-21,,671.48,0,Vencido,344,PIX
REC-50198,PED-106241,AUR-0019,Energ Tech & Cia,2025-01-06,2025-02-05,2025-02-12,1048.29,1048.29,Pago,7,PIX
REC-50199,PED-106241,AUR-0019,Energ Tech & Cia,2025-01-06,2025-01-06,2025-01-16,1201.24,1201.24,Pago,10,PIX
REC-50200,PED-106242,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,2025-01-06,2025-02-03,2025-02-02,48.69,48.69,Pago,0,PIX
REC-50201,PED-106243,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-01-21,2025-03-06,882.84,882.84,Pago,44,Boleto
REC-50202,PED-106243,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-02-03,2025-02-08,461.31,461.31,Pago,5,Boleto
REC-50203,PED-106243,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-06,2025-02-03,2025-02-08,111.73,111.73,Pago,5,Cartão
REC-50204,PED-106244,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-01-06,2025-02-03,2025-02-14,38.42,38.42,Pago,11,Cartão
REC-50205,PED-106244,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-01-06,2025-01-21,2025-03-06,2838.07,2838.07,Pago,44,PIX
REC-50206,PED-106244,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-01-06,2025-02-05,2025-03-01,263.65,263.65,Pago,24,PIX
REC-50207,PED-106244,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-01-06,2025-02-03,2025-02-01,1854.73,1854.73,Pago,0,Boleto
REC-50208,PED-106244,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-01-06,2025-02-03,,1267.28,0,Vencido,331,Cartão
REC-50209,PED-106245,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-01-06,2025-02-03,2025-02-03,894.92,894.92,Pago,0,Cartão
REC-50210,PED-106246,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-01-06,2025-03-07,2025-03-08,355.62,355.62,Pago,1,PIX
REC-50211,PED-106246,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-01-06,2025-02-05,2025-03-16,587.95,587.95,Pago,39,PIX
REC-50212,PED-106246,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-01-06,2025-02-20,2025-02-22,356.24,356.24,Pago,2,Boleto
REC-50213,PED-106247,AUR-0307,Ana Silva Materiais Elétricos Ltda,2025-01-07,2025-02-04,2025-02-05,839.36,839.36,Pago,1,Boleto
REC-50214,PED-106247,AUR-0307,Ana Silva Materiais Elétricos Ltda,2025-01-07,2025-01-07,2025-01-05,489.08,489.08,Pago,0,PIX
REC-50215,PED-106248,AUR-0363,Fernando Oliveira Comércio Elétrico Ltda,2025-01-07,2025-01-22,2025-01-23,291.7,291.7,Pago,1,PIX
REC-50216,PED-106248,AUR-0363,Fernando Oliveira Comércio Elétrico Ltda,2025-01-07,2025-02-06,,3544.78,0,Vencido,328,PIX
REC-50217,PED-106249,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-01-07,2025-02-04,2025-02-02,245.15,245.15,Pago,0,PIX
REC-50218,PED-106249,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-01-07,2025-02-06,,1383.05,0,Vencido,328,PIX
REC-50219,PED-106249,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-01-07,2025-02-04,2025-03-05,3421.66,3421.66,Pago,29,Boleto
REC-50220,PED-106250,AUR-0013,Juliana Oliveira Materiais Elétricos Ltda,2025-01-07,2025-01-22,2025-01-21,55.92,55.92,Pago,0,PIX
REC-50221,PED-106250,AUR-0013,Juliana Oliveira Materiais Elétricos Ltda,2025-01-07,2025-02-04,2025-02-04,287.71,287.71,Pago,0,Cartão
REC-50222,PED-106251,AUR-0351,Camila Costa Engenharia Ltda,2025-01-07,2025-02-06,2025-02-16,1807.25,1807.25,Pago,10,Boleto
REC-50223,PED-106251,AUR-0351,Camila Costa Engenharia Ltda,2025-01-07,2025-02-06,,1236.46,618.23,Renegociado,0,Boleto
REC-50224,PED-106251,AUR-0351,Camila Costa Engenharia Ltda,2025-01-07,2025-02-06,2025-02-04,1311.59,1311.59,Pago,0,PIX
REC-50225,PED-106252,AUR-0105,Juliana Silva Comércio Elétrico Ltda,2025-01-07,2025-02-04,2025-03-12,75.75,75.75,Pago,36,Cartão
REC-50226,PED-106252,AUR-0105,Juliana Silva Comércio Elétrico Ltda,2025-01-07,2025-01-22,2025-01-27,206.59,206.59,Pago,5,Cartão
REC-50227,PED-106252,AUR-0105,Juliana Silva Comércio Elétrico Ltda,2025-01-07,2025-02-06,2025-02-04,202.9,202.9,Pago,0,PIX
REC-50228,PED-106253,AUR-0322,Ana Silva Engenharia Ltda,2025-01-07,2025-02-06,2025-02-10,347.77,347.77,Pago,4,PIX
REC-50229,PED-106254,AUR-0028,Saber Engenharia S/A,2025-01-07,2025-02-04,2025-02-26,382.48,382.48,Pago,22,PIX
REC-50230,PED-106255,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-02-06,2025-02-10,131.35,131.35,Pago,4,Boleto
REC-50231,PED-106255,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-02-06,,7846.5,0,Vencido,328,Cartão
REC-50232,PED-106255,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-01-07,,61.75,30.875,Renegociado,0,PIX
REC-50233,PED-106255,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-02-04,2025-02-09,749.54,749.54,Pago,5,Cartão
REC-50234,PED-106255,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-02-06,2025-02-08,1952.75,1952.75,Pago,2,Cartão
REC-50235,PED-106256,AUR-0267,Camila Oliveira Instaladora Ltda,2025-01-07,2025-01-22,2025-01-21,235.87,235.87,Pago,0,PIX
REC-50236,PED-106257,AUR-0074,Eduardo Fernandes Instaladora Ltda,2025-01-07,2025-02-06,,482.68,0,Vencido,328,Cartão
REC-50237,PED-106257,AUR-0074,Eduardo Fernandes Instaladora Ltda,2025-01-07,2025-02-06,2025-03-18,316.28,316.28,Pago,40,Boleto
REC-50238,PED-106257,AUR-0074,Eduardo Fernandes Instaladora Ltda,2025-01-07,2025-02-06,,505.65,0,Vencido,328,PIX
REC-50239,PED-106257,AUR-0074,Eduardo Fernandes Instaladora Ltda,2025-01-07,2025-02-04,2025-02-05,305.01,305.01,Pago,1,Cartão
REC-50240,PED-106257,AUR-0074,Eduardo Fernandes Instaladora Ltda,2025-01-07,2025-01-22,,741.02,0,Vencido,343,Cartão
REC-50241,PED-106258,AUR-0060,Eduardo Fernandes Engenharia Ltda,2025-01-07,2025-01-07,2025-01-07,269.44,269.44,Pago,0,PIX
REC-50242,PED-106258,AUR-0060,Eduardo Fernandes Engenharia Ltda,2025-01-07,2025-02-06,2025-02-18,832.75,832.75,Pago,12,Cartão
REC-50243,PED-106258,AUR-0060,Eduardo Fernandes Engenharia Ltda,2025-01-07,2025-02-04,2025-02-08,587.77,587.77,Pago,4,Boleto
REC-50244,PED-106258,AUR-0060,Eduardo Fernandes Engenharia Ltda,2025-01-07,2025-01-07,2025-01-10,2283.38,2283.38,Pago,3,PIX
REC-50245,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-02-06,2025-02-06,746.52,746.52,Pago,0,Boleto
REC-50246,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-03-08,2025-03-07,716.33,716.33,Pago,0,Boleto
REC-50247,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-03-08,,851.69,0,Vencido,298,Boleto
REC-50248,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-03-08,2025-03-30,129.48,129.48,Pago,22,Boleto
REC-50249,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-03-08,2025-03-10,39.69,39.69,Pago,2,PIX
REC-50250,PED-106259,AUR-0318,Eduardo Almeida Construções Ltda,2025-01-07,2025-03-08,2025-03-11,1069.3,1069.3,Pago,3,Boleto
REC-50251,PED-106260,AUR-0130,Ricardo Costa Instaladora Ltda,2025-01-07,2025-02-21,,335.55,0,Vencido,313,Boleto
REC-50252,PED-106260,AUR-0130,Ricardo Costa Instaladora Ltda,2025-01-07,2025-02-21,,339.68,169.84,Renegociado,0,Boleto
REC-50253,PED-106260,AUR-0130,Ricardo Costa Instaladora Ltda,2025-01-07,2025-03-08,2025-04-03,36.85,36.85,Pago,26,PIX
REC-50254,PED-106261,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-01-07,2025-01-22,,715.23,357.615,Renegociado,0,PIX
REC-50255,PED-106261,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-01-07,2025-02-04,,680.79,340.395,Renegociado,0,Boleto
REC-50256,PED-106261,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-01-07,2025-02-06,,1023.31,0,Vencido,328,PIX
REC-50257,PED-106262,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-02-04,2025-03-20,1025.94,1025.94,Pago,44,PIX
REC-50258,PED-106262,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-01-22,,1151.86,0,Vencido,343,Cartão
REC-50259,PED-106262,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-01-22,,1637.45,0,Vencido,343,Boleto
REC-50260,PED-106262,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-01-22,2025-02-13,2023.96,2023.96,Pago,22,Cartão
REC-50261,PED-106262,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,2025-01-07,2025-01-22,2025-01-24,1299.79,1299.79,Pago,2,Cartão
REC-50262,PED-106263,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-07,2025-02-06,,2446.82,0,Vencido,328,Boleto
REC-50263,PED-106263,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-07,2025-01-22,2025-02-26,945.43,945.43,Pago,35,Boleto
REC-50264,PED-106263,AUR-0349,Ana Almeida Engenharia Ltda,2025-01-07,2025-01-22,2025-01-26,1121.16,1121.16,Pago,4,Cartão
REC-50265,PED-106264,AUR-0245,Eduardo Oliveira Engenharia Ltda,2025-01-07,2025-02-06,2025-03-22,215.22,215.22,Pago,44,Boleto
REC-50266,PED-106264,AUR-0245,Eduardo Oliveira Engenharia Ltda,2025-01-07,2025-02-06,2025-03-17,146.53,146.53,Pago,39,PIX
REC-50267,PED-106265,AUR-0348,Vanessa Costa Engenharia Ltda,2025-01-08,2025-02-05,2025-02-22,769.2,769.2,Pago,17,Boleto
REC-50268,PED-106265,AUR-0348,Vanessa Costa Engenharia Ltda,2025-01-08,2025-02-05,2025-02-04,132.63,132.63,Pago,0,Boleto
REC-50269,PED-106265,AUR-0348,Vanessa Costa Engenharia Ltda,2025-01-08,2025-02-07,2025-02-16,371.89,371.89,Pago,9,Boleto
REC-50270,PED-106266,AUR-0108,Vanessa Costa Instaladora Ltda,2025-01-08,2025-03-09,2025-03-08,1401.33,1401.33,Pago,0,Boleto
REC-50271,PED-106266,AUR-0108,Vanessa Costa Instaladora Ltda,2025-01-08,2025-02-22,2025-03-11,119.32,119.32,Pago,17,PIX
REC-50272,PED-106266,AUR-0108,Vanessa Costa Instaladora Ltda,2025-01-08,2025-02-07,2025-02-10,485.64,485.64,Pago,3,Boleto
REC-50273,PED-106267,AUR-0052,Eduardo Pereira Instaladora Ltda,2025-01-08,2025-01-23,,1654.58,827.29,Renegociado,0,PIX
REC-50274,PED-106267,AUR-0052,Eduardo Pereira Instaladora Ltda,2025-01-08,2025-02-07,2025-02-12,297.72,297.72,Pago,5,Cartão
REC-50275,PED-106268,AUR-0255,Camila Silva Engenharia Ltda,2025-01-08,2025-02-07,2025-02-10,414.89,414.89,Pago,3,Cartão
REC-50276,PED-106268,AUR-0255,Camila Silva Engenharia Ltda,2025-01-08,2025-02-07,2025-02-08,157.89,157.89,Pago,1,PIX
REC-50277,PED-106269,AUR-0284,Marcos Fernandes Engenharia Ltda,2025-01-08,2025-02-05,2025-02-10,240.41,240.41,Pago,5,PIX
REC-50278,PED-106269,AUR-0284,Marcos Fernandes Engenharia Ltda,2025-01-08,2025-02-07,2025-02-11,1878.07,1878.07,Pago,4,Cartão
REC-50279,PED-106269,AUR-0284,Marcos Fernandes Engenharia Ltda,2025-01-08,2025-02-05,2025-02-06,377.87,377.87,Pago,1,Boleto
REC-50280,PED-106269,AUR-0284,Marcos Fernandes Engenharia Ltda,2025-01-08,2025-02-05,2025-02-09,1771.74,1771.74,Pago,4,PIX
REC-50281,PED-106269,AUR-0284,Marcos Fernandes Engenharia Ltda,2025-01-08,2025-02-05,2025-03-06,817.89,817.89,Pago,29,Boleto
REC-50282,PED-106270,AUR-0350,Vanessa Fernandes Construções Ltda,2025-01-08,2025-02-22,2025-02-27,1240.23,1240.23,Pago,5,Boleto
REC-50283,PED-106270,AUR-0350,Vanessa Fernandes Construções Ltda,2025-01-08,2025-02-22,2025-02-21,627.22,627.22,Pago,0,PIX
REC-50284,PED-106270,AUR-0350,Vanessa Fernandes Construções Ltda,2025-01-08,2025-02-22,2025-02-27,71.76,71.76,Pago,5,Boleto
REC-50285,PED-106271,AUR-0319,Vanessa Costa Instaladora Ltda,2025-01-08,2025-01-23,2025-01-26,498.25,498.25,Pago,3,Boleto
REC-50286,PED-106271,AUR-0319,Vanessa Costa Instaladora Ltda,2025-01-08,2025-01-08,,492.29,246.145,Renegociado,0,Boleto
REC-50287,PED-106271,AUR-0319,Vanessa Costa Instaladora Ltda,2025-01-08,2025-01-08,2025-01-19,406.58,406.58,Pago,11,PIX
REC-50288,PED-106271,AUR-0319,Vanessa Costa Instaladora Ltda,2025-01-08,2025-02-05,2025-02-10,255.45,255.45,Pago,5,PIX
REC-50289,PED-106272,AUR-0031,InfraOne ME,2025-01-08,2025-02-07,,1769.87,0,Vencido,327,Cartão
REC-50290,PED-106272,AUR-0031,InfraOne ME,2025-01-08,2025-02-05,2025-03-18,588.5,588.5,Pago,41,Cartão
REC-50291,PED-106273,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,2025-01-08,2025-02-05,2025-02-04,242.47,242.47,Pago,0,Cartão
REC-50292,PED-106273,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,2025-01-08,2025-02-07,,116.57,0,Vencido,327,Cartão
REC-50293,PED-106273,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,2025-01-08,2025-01-23,,647.3,323.65,Renegociado,0,Boleto
REC-50294,PED-106273,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,2025-01-08,2025-01-23,,179.13,0,Vencido,342,Boleto
REC-50295,PED-106274,AUR-0269,Juliana Costa Instaladora Ltda,2025-01-08,2025-02-05,2025-02-12,763.38,763.38,Pago,7,Cartão
REC-50296,PED-106275,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-01-08,2025-02-07,2025-03-19,1027.65,1027.65,Pago,40,PIX
REC-50297,PED-106275,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-01-08,2025-01-23,,1449.17,0,Vencido,342,Boleto
REC-50298,PED-106275,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-01-08,2025-02-07,2025-02-07,2050.47,2050.47,Pago,0,PIX
REC-50299,PED-106275,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-01-08,2025-02-05,2025-02-07,872.42,872.42,Pago,2,Boleto
REC-50300,PED-106276,AUR-0370,Fernando Silva Engenharia Ltda,2025-01-08,2025-02-07,2025-02-23,1083.73,1083.73,Pago,16,Cartão
REC-50301,PED-106276,AUR-0370,Fernando Silva Engenharia Ltda,2025-01-08,2025-01-23,2025-01-26,4858.31,4858.31,Pago,3,PIX
REC-50302,PED-106276,AUR-0370,Fernando Silva Engenharia Ltda,2025-01-08,2025-02-05,,1725.67,0,Vencido,329,Cartão
REC-50303,PED-106277,AUR-0277,Camila Santos Engenharia Ltda,2025-01-08,2025-01-23,2025-01-28,1816.47,1816.47,Pago,5,Cartão
REC-50304,PED-106277,AUR-0277,Camila Santos Engenharia Ltda,2025-01-08,2025-01-08,2025-01-13,434.0,434.0,Pago,5,PIX
REC-50305,PED-106277,AUR-0277,Camila Santos Engenharia Ltda,2025-01-08,2025-01-23,,235.22,117.61,Renegociado,0,Boleto
REC-50306,PED-106278,AUR-0312,Eduardo Oliveira Materiais Elétricos Ltda,2025-01-08,2025-02-05,2025-02-04,2065.9,2065.9,Pago,0,Boleto
REC-50307,PED-106278,AUR-0312,Eduardo Oliveira Materiais Elétricos Ltda,2025-01-08,2025-02-05,2025-02-06,2141.54,2141.54,Pago,1,Boleto
REC-50308,PED-106279,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-01-08,2025-02-07,,1936.23,968.115,Renegociado,0,Boleto
REC-50309,PED-106279,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-01-08,2025-01-23,2025-01-24,150.36,150.36,Pago,1,PIX
REC-50310,PED-106279,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-01-08,2025-02-07,2025-02-12,220.95,220.95,Pago,5,Boleto
REC-50311,PED-106280,AUR-0133,Ricardo Almeida Construções Ltda,2025-01-08,2025-01-23,2025-01-26,277.56,277.56,Pago,3,PIX
REC-50312,PED-106280,AUR-0133,Ricardo Almeida Construções Ltda,2025-01-08,2025-01-08,,647.68,323.84,Renegociado,0,Cartão
REC-50313,PED-106280,AUR-0133,Ricardo Almeida Construções Ltda,2025-01-08,2025-02-07,2025-02-07,6479.1,6479.1,Pago,0,Boleto
REC-50314,PED-106280,AUR-0133,Ricardo Almeida Construções Ltda,2025-01-08,2025-01-23,2025-01-28,2695.18,2695.18,Pago,5,Cartão
REC-50315,PED-106281,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,2025-01-08,2025-02-05,2025-02-04,35.45,35.45,Pago,0,PIX
REC-50316,PED-106281,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,2025-01-08,2025-02-05,2025-02-11,6430.82,6430.82,Pago,6,Boleto
REC-50317,PED-106281,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,2025-01-08,2025-02-07,,237.52,118.76,Renegociado,0,Cartão
REC-50318,PED-106281,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,2025-01-08,2025-01-23,,104.82,52.41,Renegociado,0,PIX
REC-50319,PED-106282,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-01-08,2025-02-05,,1057.01,0,Vencido,329,PIX
REC-50320,PED-106282,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-01-08,2025-02-05,2025-02-05,56.34,56.34,Pago,0,PIX
REC-50321,PED-106283,AUR-0355,Juliana Pereira Engenharia Ltda,2025-01-08,2025-01-23,2025-01-28,233.23,233.23,Pago,5,Boleto
REC-50322,PED-106283,AUR-0355,Juliana Pereira Engenharia Ltda,2025-01-08,2025-02-07,2025-02-07,378.18,378.18,Pago,0,PIX
REC-50323,PED-106284,AUR-0083,Eduardo Fernandes Construções Ltda,2025-01-09,2025-02-06,2025-02-12,349.32,349.32,Pago,6,Cartão
REC-50324,PED-106284,AUR-0083,Eduardo Fernandes Construções Ltda,2025-01-09,2025-02-08,2025-02-19,504.88,504.88,Pago,11,Boleto
REC-50325,PED-106284,AUR-0083,Eduardo Fernandes Construções Ltda,2025-01-09,2025-01-24,2025-01-29,1446.3,1446.3,Pago,5,Cartão
REC-50326,PED-106284,AUR-0083,Eduardo Fernandes Construções Ltda,2025-01-09,2025-02-06,2025-02-07,40.33,40.33,Pago,1,Cartão
REC-50327,PED-106285,AUR-0268,Fernando Almeida Construções Ltda,2025-01-09,2025-01-24,2025-02-16,187.45,187.45,Pago,23,PIX
REC-50328,PED-106286,AUR-0134,Vanessa Pereira Materiais Elétricos Ltda,2025-01-09,2025-01-24,2025-02-10,202.53,202.53,Pago,17,PIX
REC-50329,PED-106286,AUR-0134,Vanessa Pereira Materiais Elétricos Ltda,2025-01-09,2025-01-24,2025-02-19,218.67,218.67,Pago,26,Cartão
REC-50330,PED-106286,AUR-0134,Vanessa Pereira Materiais Elétricos Ltda,2025-01-09,2025-02-06,2025-02-10,1182.93,1182.93,Pago,4,Cartão
REC-50331,PED-106287,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,2025-01-09,2025-02-06,2025-02-07,858.75,858.75,Pago,1,Boleto
REC-50332,PED-106287,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,2025-01-09,2025-01-24,2025-01-29,4535.93,4535.93,Pago,5,Boleto
REC-50333,PED-106287,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,2025-01-09,2025-01-24,2025-01-24,1898.31,1898.31,Pago,0,Boleto
REC-50334,PED-106287,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,2025-01-09,2025-01-24,,1512.83,756.415,Renegociado,0,PIX
REC-50335,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-03-10,,9744.55,4872.275,Renegociado,0,Boleto
REC-50336,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-03-25,2025-04-20,2983.84,2983.84,Pago,26,Boleto
REC-50337,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-03-10,2025-03-12,2695.26,2695.26,Pago,2,Boleto
REC-50338,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-03-10,2025-03-10,9338.82,9338.82,Pago,0,Boleto
REC-50339,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-02-23,2025-02-25,1473.91,1473.91,Pago,2,Boleto
REC-50340,PED-106288,AUR-0001,Vipar Engenharia Ltda,2025-01-09,2025-04-09,2025-04-17,9878.59,9878.59,Pago,8,Boleto
REC-50341,PED-106289,AUR-0042,Casa Forte Materiais EIRELI,2025-01-09,2025-02-08,2025-02-12,58.09,58.09,Pago,4,Cartão
REC-50342,PED-106289,AUR-0042,Casa Forte Materiais EIRELI,2025-01-09,2025-02-06,2025-02-11,1227.19,1227.19,Pago,5,Boleto
REC-50343,PED-106290,AUR-0181,Camila Fernandes Construções Ltda,2025-01-09,2025-01-09,2025-01-14,5877.16,5877.16,Pago,5,PIX
REC-50344,PED-106290,AUR-0181,Camila Fernandes Construções Ltda,2025-01-09,2025-01-24,2025-01-30,1663.24,1663.24,Pago,6,Boleto
REC-50345,PED-106290,AUR-0181,Camila Fernandes Construções Ltda,2025-01-09,2025-02-06,2025-02-15,2763.27,2763.27,Pago,9,Boleto
REC-50346,PED-106290,AUR-0181,Camila Fernandes Construções Ltda,2025-01-09,2025-01-24,,1962.34,981.17,Renegociado,0,Boleto
REC-50347,PED-106290,AUR-0181,Camila Fernandes Construções Ltda,2025-01-09,2025-02-08,2025-03-18,74.47,74.47,Pago,38,Cartão
REC-50348,PED-106291,AUR-0178,Vanessa Rodrigues Engenharia Ltda,2025-01-09,2025-02-06,2025-03-15,2996.87,2996.87,Pago,37,PIX
REC-50349,PED-106291,AUR-0178,Vanessa Rodrigues Engenharia Ltda,2025-01-09,2025-02-08,2025-02-08,1611.58,1611.58,Pago,0,Cartão
REC-50350,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-02-06,2025-02-08,24.15,24.15,Pago,2,Cartão
REC-50351,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-02-06,2025-02-11,1217.08,1217.08,Pago,5,Boleto
REC-50352,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-02-06,2025-02-09,130.08,130.08,Pago,3,PIX
REC-50353,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-02-08,,1296.15,0,Vencido,326,Cartão
REC-50354,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-01-24,,883.83,0,Vencido,341,PIX
REC-50355,PED-106292,AUR-0020,Materiais Bonsucesso Ltda,2025-01-09,2025-01-24,2025-01-25,311.61,311.61,Pago,1,PIX
REC-50356,PED-106293,AUR-0203,Vanessa Oliveira Materiais Elétricos Ltda,2025-01-09,2025-01-24,,998.77,0,Vencido,341,Boleto
